student_id,course,exam_id,score
732269,course4,XHQ4brE1,82
112519,course4,XHQ4brE1,73
971467,course4,XHQ4brE1,80
102649,course4,XHQ4brE1,76
853339,course4,XHQ4brE1,79
367260,course4,XHQ4brE1,83
273190,course4,XHQ4brE1,98
853541,course4,XHQ4brE1,69
213437,course4,XHQ4brE1,97
240861,course4,XHQ4brE1,96
460724,course4,XHQ4brE1,94
440792,course4,XHQ4brE1,85
640372,course4,XHQ4brE1,76
645960,course4,XHQ4brE1,75
333737,course4,XHQ4brE1,92
902076,course4,XHQ4brE1,79
649312,course4,XHQ4brE1,91
301102,course4,XHQ4brE1,87
874492,course4,XHQ4brE1,80
197801,course4,XHQ4brE1,76
705696,course4,XHQ4brE1,80
984206,course4,XHQ4brE1,78
334407,course4,XHQ4brE1,87
223350,course4,XHQ4brE1,100
543637,course4,XHQ4brE1,74
154766,course4,XHQ4brE1,84
721672,course4,XHQ4brE1,95
545446,course4,XHQ4brE1,96
517768,course4,XHQ4brE1,73
495935,course4,XHQ4brE1,96
792357,course4,XHQ4brE1,74
669790,course4,XHQ4brE1,100
759996,course4,XHQ4brE1,81
153280,course4,XHQ4brE1,88
210552,course4,XHQ4brE1,90
910309,course4,XHQ4brE1,84
812934,course4,XHQ4brE1,73
163855,course4,XHQ4brE1,74
950488,course4,XHQ4brE1,68
878773,course4,XHQ4brE1,85
888568,course4,XHQ4brE1,80
555541,course4,XHQ4brE1,79
858156,course4,XHQ4brE1,86
738685,course4,XHQ4brE1,72
155311,course4,XHQ4brE1,75
107330,course4,XHQ4brE1,81
635367,course4,XHQ4brE1,85
909480,course4,XHQ4brE1,88
909256,course4,XHQ4brE1,80
498794,course4,XHQ4brE1,70
926472,course4,XHQ4brE1,78
822954,course4,XHQ4brE1,97
841941,course4,XHQ4brE1,79
125639,course4,XHQ4brE1,77
136633,course4,XHQ4brE1,70
371007,course4,XHQ4brE1,71
359571,course4,XHQ4brE1,94
275970,course4,XHQ4brE1,80
487980,course4,XHQ4brE1,73
976577,course4,XHQ4brE1,91
447952,course4,XHQ4brE1,82
490256,course4,XHQ4brE1,60
429252,course4,XHQ4brE1,95
812136,course4,XHQ4brE1,86
327864,course4,XHQ4brE1,77
973914,course4,XHQ4brE1,89
737170,course4,XHQ4brE1,88
592424,course4,XHQ4brE1,93
116213,course4,XHQ4brE1,99
403727,course4,XHQ4brE1,97
537340,course4,XHQ4brE1,94
929627,course4,XHQ4brE1,82
652125,course4,XHQ4brE1,92
259214,course4,XHQ4brE1,72
721304,course4,XHQ4brE1,89
417374,course4,XHQ4brE1,90
131925,course4,XHQ4brE1,100
981002,course4,XHQ4brE1,93
771720,course4,XHQ4brE1,85
464202,course4,XHQ4brE1,78
345924,course4,XHQ4brE1,77
791083,course4,XHQ4brE1,77
614777,course4,XHQ4brE1,78
792438,course4,XHQ4brE1,76
783928,course4,XHQ4brE1,97
915312,course4,XHQ4brE1,69
856668,course4,XHQ4brE1,91
815040,course4,XHQ4brE1,72
460409,course4,XHQ4brE1,83
483390,course4,XHQ4brE1,93
493642,course4,XHQ4brE1,100
839572,course4,XHQ4brE1,83
777848,course4,XHQ4brE1,100
187926,course4,XHQ4brE1,88
348033,course4,XHQ4brE1,85
963500,course4,XHQ4brE1,83
182803,course4,XHQ4brE1,64
543556,course4,XHQ4brE1,76
775725,course4,XHQ4brE1,92
923460,course4,XHQ4brE1,74
431707,course4,XHQ4brE1,85
895896,course4,XHQ4brE1,78
806135,course4,XHQ4brE1,73
594963,course4,XHQ4brE1,72
703163,course4,XHQ4brE1,75
363035,course4,XHQ4brE1,78
570940,course4,XHQ4brE1,98
730664,course4,XHQ4brE1,83
709974,course4,XHQ4brE1,86
983200,course4,XHQ4brE1,85
517524,course4,XHQ4brE1,79
839934,course4,XHQ4brE1,81
501441,course4,XHQ4brE1,93
188685,course4,XHQ4brE1,86
486927,course4,XHQ4brE1,70
636689,course4,XHQ4brE1,61
267460,course4,XHQ4brE1,96
358897,course4,XHQ4brE1,72
579581,course4,XHQ4brE1,68
786660,course4,XHQ4brE1,73
383036,course4,XHQ4brE1,83
781151,course4,XHQ4brE1,90
343450,course4,XHQ4brE1,91
734468,course4,XHQ4brE1,73
314594,course4,XHQ4brE1,85
632420,course4,XHQ4brE1,85
816400,course4,XHQ4brE1,78
584360,course4,XHQ4brE1,91
181726,course4,XHQ4brE1,77
448755,course4,XHQ4brE1,88
154131,course4,XHQ4brE1,78
822117,course4,XHQ4brE1,91
336680,course4,XHQ4brE1,77
491031,course4,XHQ4brE1,89
939766,course4,XHQ4brE1,80
780005,course4,XHQ4brE1,94
618623,course4,XHQ4brE1,83
906192,course4,XHQ4brE1,73
257479,course4,XHQ4brE1,83
311820,course4,XHQ4brE1,75
500230,course4,XHQ4brE1,87
570133,course4,XHQ4brE1,83
871699,course4,XHQ4brE1,90
338403,course4,XHQ4brE1,70
253744,course4,XHQ4brE1,79
221902,course4,XHQ4brE1,74
498905,course4,XHQ4brE1,73
650355,course4,XHQ4brE1,71
509067,course4,XHQ4brE1,77
117341,course4,XHQ4brE1,92
374410,course4,XHQ4brE1,76
126172,course4,XHQ4brE1,64
714062,course4,XHQ4brE1,82
611587,course4,XHQ4brE1,93
679023,course4,XHQ4brE1,76
639784,course4,XHQ4brE1,85
247989,course4,XHQ4brE1,100
913108,course4,XHQ4brE1,80
405030,course4,XHQ4brE1,71
310660,course4,XHQ4brE1,89
995510,course4,XHQ4brE1,85
170310,course4,XHQ4brE1,81
228060,course4,XHQ4brE1,84
472245,course4,XHQ4brE1,71
143343,course4,XHQ4brE1,87
113245,course4,XHQ4brE1,87
629483,course4,XHQ4brE1,70
226080,course4,XHQ4brE1,86
593369,course4,XHQ4brE1,85
322117,course4,XHQ4brE1,73
745084,course4,XHQ4brE1,89
687341,course4,XHQ4brE1,84
456617,course4,XHQ4brE1,76
435566,course4,XHQ4brE1,76
276071,course4,XHQ4brE1,88
482083,course4,XHQ4brE1,77
282080,course4,XHQ4brE1,84
975373,course4,XHQ4brE1,96
190359,course4,XHQ4brE1,81
235390,course4,XHQ4brE1,93
907646,course4,XHQ4brE1,82
227524,course4,XHQ4brE1,74
423959,course4,XHQ4brE1,94
847386,course4,XHQ4brE1,83
563437,course4,XHQ4brE1,76
548284,course4,XHQ4brE1,95
101790,course4,XHQ4brE1,80
690403,course4,XHQ4brE1,82
632038,course4,XHQ4brE1,84
448533,course4,XHQ4brE1,72
117320,course4,XHQ4brE1,96
595556,course4,XHQ4brE1,86
284856,course4,XHQ4brE1,79
357988,course4,XHQ4brE1,91
995811,course4,XHQ4brE1,84
851717,course4,XHQ4brE1,77
940801,course4,XHQ4brE1,88
482495,course4,XHQ4brE1,90
989732,course4,XHQ4brE1,85
659770,course4,XHQ4brE1,65
662559,course4,XHQ4brE1,78
379062,course4,XHQ4brE1,98
370158,course4,XHQ4brE1,83
745103,course4,XHQ4brE1,78
243888,course4,XHQ4brE1,85
265991,course4,XHQ4brE1,93
434931,course4,XHQ4brE1,71
423805,course4,XHQ4brE1,97
645336,course4,XHQ4brE1,74
672227,course4,XHQ4brE1,87
335568,course4,XHQ4brE1,100
607200,course4,XHQ4brE1,93
458491,course4,XHQ4brE1,93
182091,course4,XHQ4brE1,66
330302,course4,XHQ4brE1,75
653677,course4,XHQ4brE1,96
252746,course4,XHQ4brE1,99
848655,course4,XHQ4brE1,88
579655,course4,XHQ4brE1,83
201226,course4,XHQ4brE1,58
154567,course4,XHQ4brE1,75
765395,course4,XHQ4brE1,71
110589,course4,XHQ4brE1,74
945000,course4,XHQ4brE1,73
833612,course4,XHQ4brE1,94
776033,course4,XHQ4brE1,84
893690,course4,XHQ4brE1,79
896891,course4,XHQ4brE1,80
328918,course4,XHQ4brE1,88
462687,course4,XHQ4brE1,92
299243,course4,XHQ4brE1,69
438837,course4,XHQ4brE1,87
405640,course4,XHQ4brE1,78
197205,course4,XHQ4brE1,86
204314,course4,XHQ4brE1,74
699044,course4,XHQ4brE1,67
271115,course4,XHQ4brE1,76
864169,course4,XHQ4brE1,97
805285,course4,XHQ4brE1,75
511600,course4,XHQ4brE1,90
715654,course4,XHQ4brE1,88
896138,course4,XHQ4brE1,75
704817,course4,XHQ4brE1,88
615232,course4,XHQ4brE1,75
110932,course4,XHQ4brE1,88
730110,course4,XHQ4brE1,74
101100,course4,XHQ4brE1,85
227118,course4,XHQ4brE1,78
430822,course4,XHQ4brE1,79
221180,course4,XHQ4brE1,96
248208,course4,XHQ4brE1,92
172440,course4,XHQ4brE1,69
914678,course4,XHQ4brE1,91
813274,course4,XHQ4brE1,72
466969,course4,XHQ4brE1,96
576500,course4,XHQ4brE1,62
981065,course4,XHQ4brE1,0
761647,course4,XHQ4brE1,67
960537,course4,XHQ4brE1,100
292891,course4,XHQ4brE1,76
751894,course4,XHQ4brE1,80
923640,course4,XHQ4brE1,89
199746,course4,XHQ4brE1,72
810175,course4,XHQ4brE1,75
997366,course4,XHQ4brE1,99
656674,course4,XHQ4brE1,84
280508,course4,XHQ4brE1,90
926761,course4,XHQ4brE1,63
845756,course4,XHQ4brE1,90
774926,course4,XHQ4brE1,94
639772,course4,XHQ4brE1,86
240860,course4,XHQ4brE1,77
847249,course4,XHQ4brE1,75
128696,course4,XHQ4brE1,84
300487,course4,XHQ4brE1,98
173400,course4,XHQ4brE1,97
798636,course4,XHQ4brE1,81
201431,course4,XHQ4brE1,85
445198,course4,XHQ4brE1,74
919396,course4,XHQ4brE1,74
906998,course4,XHQ4brE1,91
422930,course4,XHQ4brE1,92
955606,course4,XHQ4brE1,74
979995,course4,XHQ4brE1,99
841637,course4,XHQ4brE1,82
907040,course4,XHQ4brE1,80
691675,course4,XHQ4brE1,95
743527,course4,XHQ4brE1,81
359824,course4,XHQ4brE1,76
536667,course4,XHQ4brE1,75
982063,course4,XHQ4brE1,82
548231,course4,XHQ4brE1,90
577866,course4,XHQ4brE1,79
490319,course4,XHQ4brE1,88
521121,course4,XHQ4brE1,72
155585,course4,XHQ4brE1,95
758749,course4,XHQ4brE1,90
743747,course4,XHQ4brE1,92
719678,course4,XHQ4brE1,82
227750,course4,XHQ4brE1,82
181683,course4,XHQ4brE1,74
270481,course4,XHQ4brE1,70
230748,course5,rcutHBE9,75
186851,course5,rcutHBE9,99
478370,course5,rcutHBE9,93
692328,course5,rcutHBE9,90
509128,course5,rcutHBE9,90
604234,course5,rcutHBE9,95
992922,course5,rcutHBE9,77
488841,course5,rcutHBE9,86
831322,course5,rcutHBE9,98
940245,course5,rcutHBE9,80
543834,course5,rcutHBE9,70
775703,course5,rcutHBE9,95
967766,course5,rcutHBE9,100
291359,course5,rcutHBE9,95
226218,course5,rcutHBE9,100
108246,course5,rcutHBE9,95
209909,course5,rcutHBE9,95
908801,course5,rcutHBE9,89
227895,course5,rcutHBE9,75
360479,course5,rcutHBE9,99
121935,course5,rcutHBE9,73
516713,course5,rcutHBE9,97
553260,course5,rcutHBE9,87
862740,course5,rcutHBE9,86
282390,course5,rcutHBE9,85
835300,course5,rcutHBE9,95
974852,course5,rcutHBE9,89
401010,course5,rcutHBE9,96
321731,course5,rcutHBE9,95
864600,course5,rcutHBE9,95
712554,course5,rcutHBE9,82
403854,course5,rcutHBE9,76
380636,course5,rcutHBE9,98
884795,course5,rcutHBE9,80
109609,course5,rcutHBE9,81
869343,course5,rcutHBE9,90
992790,course5,rcutHBE9,91
886338,course5,rcutHBE9,89
607251,course5,rcutHBE9,96
458921,course5,rcutHBE9,88
540941,course5,rcutHBE9,79
518176,course5,rcutHBE9,72
686297,course5,rcutHBE9,89
318850,course5,rcutHBE9,83
475067,course5,rcutHBE9,85
469477,course5,rcutHBE9,75
348194,course5,rcutHBE9,84
336101,course5,rcutHBE9,96
945985,course5,rcutHBE9,79
530345,course5,rcutHBE9,70
978592,course5,rcutHBE9,73
834710,course5,rcutHBE9,97
808214,course5,rcutHBE9,95
736281,course5,rcutHBE9,95
694324,course5,rcutHBE9,67
196248,course5,rcutHBE9,77
589614,course5,rcutHBE9,94
199656,course5,rcutHBE9,67
412014,course5,rcutHBE9,81
479069,course5,rcutHBE9,100
383659,course5,rcutHBE9,97
827315,course5,rcutHBE9,84
798551,course5,rcutHBE9,95
296553,course5,rcutHBE9,69
904604,course5,rcutHBE9,90
928320,course5,rcutHBE9,88
459986,course5,rcutHBE9,88
547794,course5,rcutHBE9,79
357891,course5,rcutHBE9,94
579396,course5,rcutHBE9,84
302655,course5,rcutHBE9,76
300533,course5,rcutHBE9,82
422763,course5,rcutHBE9,89
413801,course5,rcutHBE9,93
231778,course5,rcutHBE9,89
524054,course5,rcutHBE9,75
829824,course5,rcutHBE9,76
893681,course5,rcutHBE9,98
796501,course5,rcutHBE9,75
650787,course5,rcutHBE9,96
717852,course5,rcutHBE9,99
606458,course5,rcutHBE9,74
589305,course5,rcutHBE9,73
171985,course5,rcutHBE9,89
287830,course5,rcutHBE9,92
197608,course5,rcutHBE9,81
201223,course5,rcutHBE9,86
381902,course5,rcutHBE9,93
706896,course5,rcutHBE9,84
380348,course5,rcutHBE9,96
970250,course5,rcutHBE9,79
316985,course5,rcutHBE9,93
540825,course5,rcutHBE9,86
135803,course5,rcutHBE9,65
832330,course5,rcutHBE9,74
152455,course5,rcutHBE9,97
310537,course5,rcutHBE9,91
303640,course5,rcutHBE9,86
294031,course5,rcutHBE9,85
169850,course5,rcutHBE9,74
429749,course5,rcutHBE9,86
891926,course5,rcutHBE9,88
620367,course5,rcutHBE9,91
958466,course5,rcutHBE9,99
722283,course5,rcutHBE9,80
516717,course5,rcutHBE9,80
362479,course5,rcutHBE9,87
375485,course5,rcutHBE9,76
658591,course5,rcutHBE9,92
545893,course5,rcutHBE9,98
464124,course5,rcutHBE9,87
281402,course5,rcutHBE9,98
403497,course5,rcutHBE9,90
463350,course5,rcutHBE9,83
608293,course5,rcutHBE9,85
283993,course5,rcutHBE9,76
493710,course5,rcutHBE9,86
668710,course5,rcutHBE9,79
189876,course5,rcutHBE9,77
226409,course5,rcutHBE9,90
558602,course5,rcutHBE9,82
993944,course5,rcutHBE9,78
179185,course5,rcutHBE9,88
204214,course5,rcutHBE9,95
456140,course5,rcutHBE9,76
677402,course5,rcutHBE9,90
200972,course5,rcutHBE9,94
345956,course5,rcutHBE9,88
432115,course5,rcutHBE9,100
806878,course5,rcutHBE9,84
562111,course5,rcutHBE9,85
886057,course5,rcutHBE9,99
401344,course5,rcutHBE9,90
617922,course5,rcutHBE9,78
991626,course5,rcutHBE9,89
155180,course5,rcutHBE9,92
433434,course5,rcutHBE9,89
657835,course5,rcutHBE9,84
421526,course5,rcutHBE9,72
422410,course5,rcutHBE9,83
913358,course5,rcutHBE9,86
452813,course5,rcutHBE9,71
659748,course5,rcutHBE9,76
785000,course5,rcutHBE9,86
443205,course5,rcutHBE9,80
821164,course5,rcutHBE9,87
808194,course5,rcutHBE9,89
875532,course5,rcutHBE9,98
234041,course5,rcutHBE9,100
533705,course5,rcutHBE9,93
558210,course5,rcutHBE9,89
565221,course5,rcutHBE9,79
871091,course5,rcutHBE9,84
383214,course5,rcutHBE9,84
544929,course5,rcutHBE9,83
145842,course5,rcutHBE9,82
356607,course5,rcutHBE9,99
365270,course5,rcutHBE9,82
120313,course5,rcutHBE9,94
595460,course5,rcutHBE9,77
242831,course5,rcutHBE9,86
170800,course5,rcutHBE9,86
129826,course5,rcutHBE9,97
849811,course5,rcutHBE9,79
706265,course5,rcutHBE9,97
151480,course5,rcutHBE9,98
516772,course5,rcutHBE9,86
999038,course5,rcutHBE9,73
894387,course5,rcutHBE9,81
283294,course5,rcutHBE9,89
751650,course5,rcutHBE9,89
461256,course5,rcutHBE9,75
169846,course5,rcutHBE9,82
442229,course5,rcutHBE9,75
227603,course5,rcutHBE9,88
870766,course5,rcutHBE9,69
154046,course5,rcutHBE9,92
499636,course5,rcutHBE9,84
867580,course5,rcutHBE9,88
896700,course5,rcutHBE9,87
108319,course5,rcutHBE9,72
795696,course5,rcutHBE9,86
244358,course5,rcutHBE9,93
457928,course5,rcutHBE9,76
420269,course5,rcutHBE9,95
774630,course5,rcutHBE9,83
874310,course5,rcutHBE9,80
665197,course5,rcutHBE9,86
366068,course5,rcutHBE9,92
731769,course5,rcutHBE9,85
989481,course5,rcutHBE9,72
344995,course5,rcutHBE9,82
677361,course5,rcutHBE9,99
659000,course5,rcutHBE9,88
800444,course5,rcutHBE9,73
763906,course5,rcutHBE9,79
689241,course5,rcutHBE9,100
927355,course5,rcutHBE9,97
732269,course5,rcutHBE9,81
112519,course5,rcutHBE9,78
971467,course5,rcutHBE9,82
102649,course5,rcutHBE9,77
853339,course5,rcutHBE9,91
367260,course5,rcutHBE9,82
273190,course5,rcutHBE9,95
853541,course5,rcutHBE9,68
213437,course5,rcutHBE9,98
240861,course5,rcutHBE9,95
460724,course5,rcutHBE9,83
440792,course5,rcutHBE9,93
640372,course5,rcutHBE9,82
645960,course5,rcutHBE9,83
333737,course5,rcutHBE9,98
902076,course5,rcutHBE9,80
649312,course5,rcutHBE9,91
301102,course5,rcutHBE9,97
874492,course5,rcutHBE9,90
197801,course5,rcutHBE9,96
705696,course5,rcutHBE9,83
984206,course5,rcutHBE9,84
334407,course5,rcutHBE9,95
223350,course5,rcutHBE9,99
543637,course5,rcutHBE9,75
154766,course5,rcutHBE9,74
721672,course5,rcutHBE9,96
545446,course5,rcutHBE9,96
517768,course5,rcutHBE9,76
495935,course5,rcutHBE9,99
792357,course5,rcutHBE9,66
669790,course5,rcutHBE9,98
759996,course5,rcutHBE9,78
153280,course5,rcutHBE9,93
210552,course5,rcutHBE9,96
910309,course5,rcutHBE9,83
812934,course5,rcutHBE9,79
163855,course5,rcutHBE9,79
950488,course5,rcutHBE9,83
878773,course5,rcutHBE9,86
888568,course5,rcutHBE9,76
555541,course5,rcutHBE9,90
858156,course5,rcutHBE9,87
738685,course5,rcutHBE9,78
155311,course5,rcutHBE9,85
107330,course5,rcutHBE9,83
635367,course5,rcutHBE9,79
909480,course5,rcutHBE9,87
909256,course5,rcutHBE9,91
498794,course5,rcutHBE9,81
926472,course5,rcutHBE9,82
822954,course5,rcutHBE9,93
841941,course5,rcutHBE9,89
125639,course5,rcutHBE9,79
136633,course5,rcutHBE9,81
371007,course5,rcutHBE9,75
359571,course5,rcutHBE9,97
275970,course5,rcutHBE9,93
487980,course5,rcutHBE9,83
976577,course5,rcutHBE9,89
447952,course5,rcutHBE9,85
490256,course5,rcutHBE9,77
429252,course5,rcutHBE9,88
812136,course5,rcutHBE9,92
327864,course5,rcutHBE9,79
973914,course5,rcutHBE9,93
737170,course5,rcutHBE9,92
592424,course5,rcutHBE9,98
116213,course5,rcutHBE9,99
403727,course5,rcutHBE9,99
537340,course5,rcutHBE9,76
929627,course5,rcutHBE9,99
652125,course5,rcutHBE9,87
259214,course5,rcutHBE9,88
721304,course5,rcutHBE9,90
417374,course5,rcutHBE9,95
131925,course5,rcutHBE9,95
981002,course5,rcutHBE9,100
771720,course5,rcutHBE9,77
464202,course5,rcutHBE9,85
345924,course5,rcutHBE9,90
791083,course5,rcutHBE9,87
614777,course5,rcutHBE9,77
792438,course5,rcutHBE9,85
783928,course5,rcutHBE9,88
915312,course5,rcutHBE9,65
856668,course5,rcutHBE9,91
815040,course5,rcutHBE9,80
460409,course5,rcutHBE9,91
483390,course5,rcutHBE9,90
493642,course5,rcutHBE9,91
839572,course5,rcutHBE9,85
777848,course5,rcutHBE9,98
187926,course5,rcutHBE9,81
348033,course5,rcutHBE9,86
963500,course5,rcutHBE9,89
182803,course5,rcutHBE9,69
543556,course5,rcutHBE9,84
775725,course5,rcutHBE9,88
923460,course5,rcutHBE9,88
431707,course5,rcutHBE9,88
895896,course5,rcutHBE9,79
806135,course5,rcutHBE9,74
594963,course5,rcutHBE9,75
703163,course5,rcutHBE9,91
363035,course5,rcutHBE9,83
570940,course5,rcutHBE9,96
730664,course5,rcutHBE9,74
709974,course5,rcutHBE9,100
983200,course5,rcutHBE9,84
517524,course5,rcutHBE9,96
839934,course5,rcutHBE9,89
501441,course5,rcutHBE9,92
188685,course5,rcutHBE9,74
486927,course5,rcutHBE9,79
636689,course5,rcutHBE9,73
267460,course5,rcutHBE9,89
358897,course5,rcutHBE9,76
579581,course5,rcutHBE9,78
786660,course5,rcutHBE9,72
383036,course5,rcutHBE9,89
781151,course5,rcutHBE9,93
343450,course5,rcutHBE9,94
734468,course5,rcutHBE9,84
314594,course5,rcutHBE9,94
632420,course5,rcutHBE9,87
816400,course5,rcutHBE9,90
584360,course5,rcutHBE9,90
181726,course5,rcutHBE9,79
448755,course5,rcutHBE9,100
154131,course5,rcutHBE9,82
822117,course5,rcutHBE9,84
336680,course5,rcutHBE9,66
491031,course5,rcutHBE9,97
939766,course5,rcutHBE9,95
780005,course5,rcutHBE9,92
618623,course5,rcutHBE9,78
906192,course5,rcutHBE9,77
257479,course5,rcutHBE9,90
311820,course5,rcutHBE9,71
500230,course5,rcutHBE9,90
570133,course5,rcutHBE9,71
871699,course5,rcutHBE9,98
338403,course5,rcutHBE9,79
253744,course5,rcutHBE9,87
221902,course5,rcutHBE9,92
498905,course5,rcutHBE9,86
650355,course5,rcutHBE9,77
509067,course5,rcutHBE9,72
117341,course5,rcutHBE9,95
374410,course5,rcutHBE9,84
126172,course5,rcutHBE9,73
714062,course5,rcutHBE9,75
611587,course5,rcutHBE9,96
679023,course5,rcutHBE9,73
639784,course5,rcutHBE9,84
247989,course5,rcutHBE9,92
913108,course5,rcutHBE9,70
405030,course5,rcutHBE9,75
310660,course5,rcutHBE9,99
995510,course5,rcutHBE9,97
170310,course5,rcutHBE9,90
228060,course5,rcutHBE9,86
472245,course5,rcutHBE9,75
143343,course5,rcutHBE9,88
113245,course5,rcutHBE9,79
629483,course5,rcutHBE9,69
226080,course5,rcutHBE9,92
593369,course5,rcutHBE9,89
322117,course5,rcutHBE9,75
745084,course5,rcutHBE9,99
687341,course5,rcutHBE9,89
456617,course5,rcutHBE9,89
435566,course5,rcutHBE9,76
276071,course5,rcutHBE9,97
482083,course5,rcutHBE9,84
282080,course5,rcutHBE9,77
975373,course5,rcutHBE9,96
190359,course5,rcutHBE9,90
235390,course5,rcutHBE9,97
907646,course5,rcutHBE9,80
227524,course5,rcutHBE9,87
423959,course5,rcutHBE9,80
847386,course5,rcutHBE9,86
563437,course5,rcutHBE9,80
548284,course5,rcutHBE9,94
101790,course5,rcutHBE9,70
690403,course5,rcutHBE9,80
632038,course5,rcutHBE9,94
448533,course5,rcutHBE9,77
117320,course5,rcutHBE9,97
595556,course5,rcutHBE9,77
284856,course5,rcutHBE9,87
357988,course5,rcutHBE9,96
995811,course5,rcutHBE9,89
851717,course5,rcutHBE9,83
940801,course5,rcutHBE9,80
482495,course5,rcutHBE9,98
989732,course5,rcutHBE9,84
659770,course5,rcutHBE9,67
662559,course5,rcutHBE9,81
379062,course5,rcutHBE9,90
370158,course5,rcutHBE9,91
745103,course5,rcutHBE9,73
243888,course5,rcutHBE9,78
265991,course5,rcutHBE9,87
434931,course5,rcutHBE9,73
423805,course5,rcutHBE9,85
645336,course5,rcutHBE9,71
672227,course5,rcutHBE9,86
335568,course5,rcutHBE9,93
607200,course5,rcutHBE9,100
458491,course5,rcutHBE9,97
182091,course5,rcutHBE9,69
330302,course5,rcutHBE9,81
653677,course5,rcutHBE9,79
252746,course5,rcutHBE9,93
848655,course5,rcutHBE9,84
579655,course5,rcutHBE9,97
201226,course5,rcutHBE9,75
154567,course5,rcutHBE9,92
765395,course5,rcutHBE9,79
110589,course5,rcutHBE9,84
945000,course5,rcutHBE9,84
833612,course5,rcutHBE9,92
776033,course5,rcutHBE9,87
893690,course5,rcutHBE9,91
896891,course5,rcutHBE9,98
328918,course5,rcutHBE9,90
462687,course5,rcutHBE9,80
299243,course5,rcutHBE9,67
438837,course5,rcutHBE9,89
405640,course5,rcutHBE9,91
197205,course5,rcutHBE9,95
204314,course5,rcutHBE9,77
699044,course5,rcutHBE9,62
271115,course5,rcutHBE9,80
864169,course5,rcutHBE9,99
805285,course5,rcutHBE9,84
511600,course5,rcutHBE9,95
715654,course5,rcutHBE9,88
896138,course5,rcutHBE9,82
704817,course5,rcutHBE9,97
615232,course5,rcutHBE9,78
110932,course5,rcutHBE9,86
730110,course5,rcutHBE9,76
101100,course5,rcutHBE9,85
227118,course5,rcutHBE9,79
430822,course5,rcutHBE9,88
221180,course5,rcutHBE9,96
248208,course5,rcutHBE9,97
172440,course5,rcutHBE9,73
914678,course5,rcutHBE9,97
813274,course5,rcutHBE9,68
466969,course5,rcutHBE9,95
576500,course5,rcutHBE9,65
981065,course5,rcutHBE9,81
761647,course5,rcutHBE9,81
960537,course5,rcutHBE9,97
292891,course5,rcutHBE9,89
751894,course5,rcutHBE9,87
923640,course5,rcutHBE9,84
199746,course5,rcutHBE9,80
810175,course5,rcutHBE9,83
997366,course5,rcutHBE9,99
656674,course5,rcutHBE9,97
280508,course5,rcutHBE9,91
926761,course5,rcutHBE9,65
845756,course5,rcutHBE9,94
774926,course5,rcutHBE9,99
639772,course5,rcutHBE9,85
240860,course5,rcutHBE9,84
847249,course5,rcutHBE9,74
128696,course5,rcutHBE9,95
300487,course5,rcutHBE9,96
173400,course5,rcutHBE9,92
798636,course5,rcutHBE9,80
201431,course5,rcutHBE9,91
445198,course5,rcutHBE9,82
919396,course5,rcutHBE9,73
906998,course5,rcutHBE9,95
422930,course5,rcutHBE9,91
955606,course5,rcutHBE9,83
979995,course5,rcutHBE9,99
841637,course5,rcutHBE9,84
907040,course5,rcutHBE9,80
691675,course5,rcutHBE9,96
743527,course5,rcutHBE9,74
359824,course5,rcutHBE9,78
536667,course5,rcutHBE9,90
982063,course5,rcutHBE9,86
548231,course5,rcutHBE9,92
577866,course5,rcutHBE9,83
490319,course5,rcutHBE9,92
521121,course5,rcutHBE9,75
155585,course5,rcutHBE9,91
758749,course5,rcutHBE9,92
743747,course5,rcutHBE9,96
719678,course5,rcutHBE9,88
227750,course5,rcutHBE9,79
181683,course5,rcutHBE9,73
270481,course5,rcutHBE9,71
230748,course5,aIoMYlV3,67
186851,course5,aIoMYlV3,92
478370,course5,aIoMYlV3,80
692328,course5,aIoMYlV3,80
509128,course5,aIoMYlV3,86
604234,course5,aIoMYlV3,99
992922,course5,aIoMYlV3,69
488841,course5,aIoMYlV3,81
831322,course5,aIoMYlV3,83
940245,course5,aIoMYlV3,74
543834,course5,aIoMYlV3,60
775703,course5,aIoMYlV3,95
967766,course5,aIoMYlV3,95
291359,course5,aIoMYlV3,82
226218,course5,aIoMYlV3,87
108246,course5,aIoMYlV3,93
209909,course5,aIoMYlV3,87
908801,course5,aIoMYlV3,77
227895,course5,aIoMYlV3,67
360479,course5,aIoMYlV3,99
121935,course5,aIoMYlV3,67
516713,course5,aIoMYlV3,91
553260,course5,aIoMYlV3,73
862740,course5,aIoMYlV3,75
282390,course5,aIoMYlV3,78
835300,course5,aIoMYlV3,94
974852,course5,aIoMYlV3,78
401010,course5,aIoMYlV3,90
321731,course5,aIoMYlV3,99
864600,course5,aIoMYlV3,78
712554,course5,aIoMYlV3,74
403854,course5,aIoMYlV3,65
380636,course5,aIoMYlV3,82
884795,course5,aIoMYlV3,76
109609,course5,aIoMYlV3,78
869343,course5,aIoMYlV3,91
992790,course5,aIoMYlV3,72
886338,course5,aIoMYlV3,83
607251,course5,aIoMYlV3,87
458921,course5,aIoMYlV3,84
540941,course5,aIoMYlV3,74
518176,course5,aIoMYlV3,61
686297,course5,aIoMYlV3,82
318850,course5,aIoMYlV3,78
475067,course5,aIoMYlV3,69
469477,course5,aIoMYlV3,69
348194,course5,aIoMYlV3,70
336101,course5,aIoMYlV3,85
945985,course5,aIoMYlV3,72
530345,course5,aIoMYlV3,63
